character_id,name,normalized_name,gender
3738,Committee Chairman,committee chairman,unknown
3739,Sad Whiny Voice,sad whiny voice,unknown
3740,Animatronic Gay Men,animatronic gay men,unknown
3741,Riders,riders,unknown
3742,RIDER,rider,unknown
3743,Robot Mother,robot mother,unknown
3744,Maniacal-looking Teacher,maniacal-looking teacher,unknown
3654,Mick Jagger,mick jagger,m
3688,Cookie Kwan,cookie kwan,f
3745,Little Richard,little richard,unknown
3746,Skinner's Thoughts,skinners thoughts,unknown
3747,Mrs. Skinner's Thoughts,mrs skinners thoughts,unknown
3748,Cartoon Mouse Voice,cartoon mouse voice,unknown
3749,FEMALE MTV V.J.,female mtv vj,unknown
3750,Elliott Gould,elliott gould,unknown
3751,Girl's Thoughts,girls thoughts,unknown
3752,Bully,bully,unknown
3753,Turbo Diary,turbo diary,unknown
3754,Movie Narrator,movie narrator,unknown
3755,FLANDERS' VOICE,flanders voice,unknown
3756,Space Frog,space frog,unknown
3757,ASTRONAUT VOICE,astronaut voice,unknown
3758,Sheriff Lisa,sheriff lisa,unknown
3760,HEAD PROTESTER,head protester,unknown
3761,Giuseppe,giuseppe,unknown
3762,MISS SEPTEMBER,miss september,unknown
3763,Scary Voice,scary voice,unknown
3764,SCARY MAN,scary man,unknown
3765,Mugger,mugger,unknown
3766,Cheap Girlfriend,cheap girlfriend,unknown
3767,Ruth Powers,ruth powers,unknown
3768,Sonya,sonya,unknown
3769,Lisa Leslie,lisa leslie,unknown
3770,SWISH,swish,unknown
3771,David McCullough,david mccullough,unknown
3772,Ken Burns,ken burns,unknown
3773,Skating Announcer,skating announcer,unknown
3774,Tanker Driver,tanker driver,unknown
3775,Aa Group,aa group,unknown
3776,Bowler,bowler,unknown
3777,Bowling Teammates,bowling teammates,unknown
3778,Booming Voice,booming voice,unknown
3779,Buddha,buddha,unknown
3780,Walter Cronkite,walter cronkite,unknown
3781,Ornette Coleman,ornette coleman,unknown
3782,Furbies,furbies,unknown
3783,Balki,balki,unknown
3784,Happy Face,happy face,unknown
3785,Uwa,uwa,unknown
3786,Stenographer,stenographer,unknown
3787,Tony Hawk,tony hawk,unknown
3788,Tom DeLonge,tom delonge,unknown
3789,Mark Hoppus,mark hoppus,unknown
3790,Travis Barker,travis barker,unknown
3791,Event Announcer,event announcer,unknown
3792,Commercial Actress,commercial actress,unknown
3793,60-Year-Old Nelson,60-year-old nelson,unknown
3794,Booberella,booberella,unknown
3795,Frankenstein,frankenstein,unknown
3796,GRAVELLY MALE SINGER,gravelly male singer,unknown
3797,Truck Commercial Announcer,truck commercial announcer,unknown
3798,Rib-It,rib-it,unknown
3799,Lisa's Cheering Section,lisas cheering section,unknown
3801,Barnard,barnard,unknown
3802,Radcliffe,radcliffe,unknown
3803,Wellesley,wellesley,unknown
3804,Mount Holyoke,mount holyoke,unknown
3805,Vassar,vassar,unknown
3806,Smith,smith,unknown
3807,Bryn Mawr,bryn mawr,unknown
3808,Seven Sisters,seven sisters,unknown
3809,Real Lisa,real lisa,unknown
3810,Ribhead,ribhead,unknown
3811,Ribhead #2,ribhead 2,unknown
3812,Italian Man,italian man,unknown
3813,Sun Moon,sun moon,unknown
3814,Hibbert Boy,hibbert boy,unknown
3815,Big Band Singer,big band singer,unknown
3816,Irish Cop,irish cop,unknown
3818,REPORTER CLETUS,reporter cletus,unknown
3819,James L. Brooks,james l brooks,unknown
3820,Helen Fielding,helen fielding,unknown
3821,MOE HOWARD,moe howard,unknown
3822,Airport Official,airport official,unknown
3823,Republicans,republicans,unknown
3824,Armstrong,armstrong,unknown
3825,Jet Pilot,jet pilot,unknown
3826,Fox News Anchor,fox news anchor,unknown
3827,Southern Congressman,southern congressman,unknown
3828,Elderly Congressman,elderly congressman,unknown
3829,Committee Member,committee member,unknown
3830,Committee Member #2,committee member 2,unknown
3831,Congressperson,congressperson,unknown
3832,Sgt. At Arms,sgt at arms,unknown
3833,Speaker Of The House,speaker of the house,unknown
3834,House Members,house members,unknown
3835,Mouse Paramedic,mouse paramedic,unknown
3836,Nuts & Bolts,nuts bolts,unknown
3837,Terrence,terrence,unknown
3839,First Worker,first worker,unknown
3840,Capitol Dome,capitol dome,unknown
3841,Nuclear Inspector,nuclear inspector,unknown
3842,Animated Skinner,animated skinner,unknown
3844,Sad Voice,sad voice,unknown
3845,Hobby Shop Guy,hobby shop guy,unknown
3846,Astronomer,astronomer,unknown
3847,MALE COMPUTER VOICE,male computer voice,unknown
3848,Angry Mob,angry mob,unknown
4166,Pies,pies,unknown
3817,Sara Sloane,sara sloane,f
3800,George Plimpton,george plimpton,m
3759,Colt,colt,m
3838,Stark Richdale,stark richdale,m
3849,Jimmy the Snitch,jimmy the snitch,unknown
3850,PUZZLE LENNY,puzzle lenny,unknown
3851,Bachelors,bachelors,unknown
3854,Stylist,stylist,unknown
3855,Lesbian,lesbian,unknown
3856,Large Gay Man,large gay man,unknown
3857,Weird Al,weird al,unknown
3858,Black Knight,black knight,unknown
3859,King,king,unknown
3860,Young Dr. Hibbert,young dr hibbert,unknown
3861,David Byrne,david byrne,unknown
3862,William Shatner,william shatner,unknown
3863,Wrangler #1,wrangler 1,unknown
3864,Wrangler #2,wrangler 2,unknown
3865,Luke,luke,unknown
3866,Cleanie,cleanie,unknown
3867,Native American,native american,unknown
3868,Clara,clara,unknown
3869,Native American Woman,native american woman,unknown
3870,Brave,brave,unknown
3871,Owl,owl,unknown
3872,Rabbit,rabbit,unknown
3873,Elk,elk,unknown
3874,Dry Cleaner,dry cleaner,unknown
3875,Man With Sack,man with sack,unknown
3876,Man With Plow,man with plow,unknown
3877,Rin Tin Tin,rin tin tin,unknown
3878,H.K. Duff,hk duff,unknown
3879,American Astronaut,american astronaut,unknown
3880,Russian Astronaut,russian astronaut,unknown
3881,Astronauts,astronauts,unknown
3882,Les,les,unknown
3883,REGIS,regis,unknown
3884,SUDS MCDUFF,suds mcduff,unknown
3885,Derelicts,derelicts,unknown
3886,Parasailer #1,parasailer 1,unknown
3887,Parasailer #2,parasailer 2,unknown
3888,Male Narrator,male narrator,unknown
3889,Female Tour Guide,female tour guide,unknown
3890,Female,female,unknown
3891,Southern Woman,southern woman,unknown
3892,Woman's Daughter,womans daughter,unknown
3893,Armando,armando,unknown
3894,Tv Chef,tv chef,unknown
3895,Grouchy Old Man,grouchy old man,unknown
3896,Sweet Old Lady,sweet old lady,unknown
3897,Peruvian Frogs,peruvian frogs,unknown
3898,Steve Buscemi,steve buscemi,unknown
3899,Turks,turks,unknown
3900,Marriage Counselor,marriage counselor,unknown
3901,Jackson Browne,jackson browne,unknown
3902,Busboys,busboys,unknown
3903,Farty,farty,unknown
3904,O.J.,oj,unknown
3905,Pax Announcer,pax announcer,unknown
3906,Silver-haired Woman,silver-haired woman,unknown
3907,Jim Proudfoot,jim proudfoot,unknown
3908,Junior Dandy Chief,junior dandy chief,unknown
3909,Venus Flytrap,venus flytrap,unknown
3910,Beautiful Woman,beautiful woman,unknown
3911,Jethro,jethro,unknown
3912,Granny,granny,unknown
3913,Hot Woman,hot woman,unknown
3914,Elmo,elmo,unknown
3915,Godfather,godfather,unknown
3916,Homer Doll,homer doll,unknown
3917,Don Castellaneta,don castellaneta,unknown
3918,Younger Mobster,younger mobster,unknown
3919,Death,death,unknown
3920,Frankie the Squealer,frankie the squealer,unknown
3921,Swedish Scientist,swedish scientist,unknown
3923,Young Professor Frink,young professor frink,unknown
3924,Jennifer Garner,jennifer garner,unknown
3925,Dudley Herschbach,dudley herschbach,unknown
3926,Oscar De La Hoya,oscar de la hoya,unknown
3927,Fbi Agent,fbi agent,unknown
3928,Asian Woman,asian woman,unknown
3929,Federal Agent,federal agent,unknown
3930,Female Prisoners,female prisoners,unknown
3931,Second Prisoner,second prisoner,unknown
3932,Prison Bus Driver,prison bus driver,unknown
3933,Other Prisoners,other prisoners,unknown
3934,First Prisoner,first prisoner,unknown
3935,French Teacher,french teacher,unknown
3936,Michael Moore,michael moore,unknown
3937,Boy Student,boy student,unknown
3938,Dad #2,dad 2,unknown
3939,Alien Rock Band,alien rock band,unknown
3940,Museum-goers,museum-goers,unknown
3941,Edwina,edwina,unknown
3942,Tony Blair,tony blair,unknown
3943,English Gentleman,english gentleman,unknown
3944,Concierge,concierge,unknown
3945,J.K. Rowling,jk rowling,unknown
3946,Squeaky-Voiced British Teen,squeaky-voiced british teen,unknown
3947,Judi Dench,judi dench,unknown
3948,Gentleman #1,gentleman 1,unknown
3949,GENTLEMAN #2,gentleman 2,unknown
3950,Lord Daftwager,lord daftwager,unknown
3951,Evan Marriott,evan marriott,unknown
3952,Sir Ian McKellen,sir ian mckellen,unknown
3953,Deep British Voice,deep british voice,unknown
3954,Courtroom,courtroom,unknown
3955,Young Girl In Crowd,young girl in crowd,unknown
3922,Frink Senior,frink senior,m
3852,Grady,grady,m
3956,Second Guard,second guard,unknown
3957,Sparkly Elves,sparkly elves,unknown
3958,Madonna,madonna,unknown
3959,HOMER-ISH WOMAN'S VOICE,homer-ish womans voice,unknown
3960,Abbey,abbey,unknown
3961,Cucumber Moses,cucumber moses,unknown
3962,Candy Ball,candy ball,unknown
3963,Grant Connor,grant connor,unknown
3964,Care Bear,care bear,unknown
3965,Prostitute,prostitute,unknown
3966,2nd Peddler,2nd peddler,unknown
3967,1st Construction Worker,1st construction worker,unknown
3968,2nd Construction Worker,2nd construction worker,unknown
3969,Ultrasound Woman,ultrasound woman,unknown
3970,Jeremy,jeremy,unknown
3971,Diane,diane,unknown
3972,Beach Boys Experience,beach boys experience,unknown
3973,Curb Re-painter,curb re-painter,unknown
3974,Kathy,kathy,unknown
3975,Holiday Special Announcer,holiday special announcer,unknown
3976,Soulful Prune,soulful prune,unknown
3977,Classy Clerk,classy clerk,unknown
3978,Talking Astrolabe,talking astrolabe,unknown
3979,REDNECK RADIO DJ,redneck radio dj,unknown
3980,Country Singer,country singer,unknown
3981,BACKUP SINGERS,backup singers,unknown
3982,ASTROLABE,astrolabe,unknown
3983,Jimmy Stewart Puppet,jimmy stewart puppet,unknown
3984,Cartoon Announcer,cartoon announcer,unknown
3985,Mr. McGrew,mr mcgrew,unknown
3986,Bob Cratchett,bob cratchett,unknown
3987,Ghost Of Xmas Past,ghost of xmas past,unknown
3988,Sitcom Character,sitcom character,unknown
3989,Ebenezer Urkel,ebenezer urkel,unknown
3990,Mr. Sulu,mr sulu,unknown
3991,Mr. Scott,mr scott,unknown
3992,Pregnant Woman,pregnant woman,unknown
3993,Wildlife Host,wildlife host,unknown
3994,HANK HILL,hank hill,unknown
3996,Gerbil,gerbil,unknown
3997,Kids Chorus,kids chorus,unknown
3998,Helpful Bear,helpful bear,unknown
3999,Concert Announcer,concert announcer,unknown
4000,Tinky Winky,tinky winky,unknown
4001,Concert Crowd,concert crowd,unknown
4002,Kid Crowd,kid crowd,unknown
4003,Afghani Man,afghani man,unknown
4004,Most Of Crowd,most of crowd,unknown
4005,Speak 'n' Spell,speak n spell,unknown
4006,Perverts,perverts,unknown
4007,Tobacco Lobbyist,tobacco lobbyist,unknown
4008,Mother On Ad,mother on ad,unknown
4009,Actress In Blue Wig,actress in blue wig,unknown
4010,"""Yeeeessss"" Man",yeeeessss man,unknown
4011,Bike Guy,bike guy,unknown
4012,Macho Tv Announcer,macho tv announcer,unknown
4013,ROBOT WARS ANNOUNCER #2,robot wars announcer 2,unknown
4014,ROBOT WARS ANNOUNCER #1,robot wars announcer 1,unknown
4015,Knockahomer,knockahomer,unknown
4016,Scary Robot,scary robot,unknown
4017,Security Voice,security voice,unknown
4018,Esme Delacroix,esme delacroix,unknown
4019,Boris,boris,unknown
4020,Siren,siren,unknown
4021,Bartleby,bartleby,unknown
4022,Leezakiah,leezakiah,unknown
4023,Temperance,temperance,unknown
4024,Captain Mordecai,captain mordecai,unknown
4025,CYRUS MANLEY,cyrus manley,unknown
4026,Jealousy,jealousy,unknown
4027,Honesty,honesty,unknown
4028,Conscience,conscience,unknown
4029,Libido,libido,unknown
4030,Thomas Pynchon,thomas pynchon,unknown
4031,Springfieldites,springfieldites,unknown
4032,Ashley Olsen,ashley olsen,unknown
4033,Mary-Kate Olsen,mary-kate olsen,unknown
4034,Elderly Librarian,elderly librarian,unknown
4036,MARGARINE OF ARAGON,margarine of aragon,unknown
4037,Court Herald,court herald,unknown
4038,Royal Physician,royal physician,unknown
4039,Prince Bart,prince bart,unknown
4040,Margarine,margarine,unknown
4041,Thomas More,thomas more,unknown
4042,Barrister,barrister,unknown
4043,Anne Boleyn,anne boleyn,unknown
4044,Archbishop Lovejoy,archbishop lovejoy,unknown
4045,Jane Seymour,jane seymour,unknown
4046,Next Wife #2,next wife 2,unknown
4047,Next Wife #3,next wife 3,unknown
4048,Anne of Cleves,anne of cleves,unknown
4049,Advisor Moe,advisor moe,unknown
4050,Chief Homer,chief homer,unknown
4051,Sacagawea,sacagawea,unknown
4052,Charbonneau,charbonneau,unknown
4053,Explorers,explorers,unknown
4054,Mozart,mozart,unknown
4055,Salieri,salieri,unknown
4056,RAINER WOLFCASTLE,rainer wolfcastle,unknown
4057,Fops,fops,unknown
4058,Emperor Joseph II,emperor joseph ii,unknown
4059,Knight Chorus,knight chorus,unknown
4035,Henry VIII,henry viii,m
4060,LADIES IN WAITING CHORUS,ladies in waiting chorus,unknown
4061,Female Soloist,female soloist,unknown
4062,Fop #1,fop 1,unknown
4063,Fop #2,fop 2,unknown
4064,Chancellor Smithers,chancellor smithers,unknown
4065,Beethoven,beethoven,unknown
4066,Crazies,crazies,unknown
4067,Isabel Sanford,isabel sanford,unknown
4068,'70s Announcer,70s announcer,unknown
4069,Paul Lynde,paul lynde,unknown
4070,Nadia Comaneci,nadia comaneci,unknown
4071,Lancelot Link,lancelot link,unknown
4072,K.I.T.T.,kitt,unknown
4073,Salem the Cat,salem the cat,unknown
4074,Mr. Ed,mr ed,unknown
4075,Woman Bystander,woman bystander,unknown
4076,SCRATCHY'S FACE,scratchys face,unknown
4077,Indigent Man,indigent man,unknown
4078,"""Yesss"" Man",yesss man,unknown
4079,Airline Employee,airline employee,unknown
4080,Boy #2,boy 2,unknown
4081,Cap City Boys,cap city boys,unknown
4082,Little Milhouse,little milhouse,unknown
4083,Indigent Woman,indigent woman,unknown
4084,Miss Wickerbottom,miss wickerbottom,unknown
4085,Phonic Frog,phonic frog,unknown
4087,Ticket Vendor,ticket vendor,unknown
4088,Creepy Little Girl,creepy little girl,unknown
4089,Mysterious Noise,mysterious noise,unknown
4090,Sec Agent #1,sec agent 1,unknown
4091,Sec Agent #2,sec agent 2,unknown
4092,Committee Chairwoman,committee chairwoman,unknown
4093,Congressional Committee,congressional committee,unknown
4094,Arties,arties,unknown
4095,Female Ticket Vendor,female ticket vendor,unknown
4096,Human Senator,human senator,unknown
4097,2nd Voice,2nd voice,unknown
4098,Enormous Robot,enormous robot,unknown
4099,Miner Father,miner father,unknown
4100,Jason,jason,unknown
4101,Jim-Jam,jim-jam,unknown
4102,Wise Alien,wise alien,unknown
4103,Geeky Programmer,geeky programmer,unknown
4104,Man In Suit,man in suit,unknown
4105,Vintner,vintner,unknown
4106,RANDALL,randall,unknown
4107,Randall Curtis,randall curtis,unknown
4108,Germans,germans,unknown
4109,Alcoholics,alcoholics,unknown
4110,Kyle,kyle,unknown
4111,Greeter,greeter,unknown
4112,Store Employee,store employee,unknown
4113,Juvies,juvies,unknown
4114,Crowd Of Mice,crowd of mice,unknown
4115,Juvie #1,juvie 1,unknown
4117,Girl Juvies,girl juvies,unknown
4118,Boy Juvie,boy juvie,unknown
4119,Juvie #2,juvie 2,unknown
4120,Juvie Girl,juvie girl,unknown
4121,Female Alien,female alien,unknown
4122,Blacksmith,blacksmith,unknown
4123,Skinner On Plaque,skinner on plaque,unknown
4124,CYBORG SPIDER MRS. SKINNER,cyborg spider mrs skinner,unknown
4125,Wedding Guests,wedding guests,unknown
4126,White Rabbit,white rabbit,unknown
4127,Hulk,hulk,unknown
4128,Klingons,klingons,unknown
4129,PRINCIPAL SKINNER CT,principal skinner ct,unknown
4130,Klingon #1,klingon 1,unknown
4131,Klingon #2,klingon 2,unknown
4132,Convention Freak,convention freak,unknown
4133,Klingon Wedding Minister,klingon wedding minister,unknown
4134,Unrecognizable Simpsons,unrecognizable simpsons,unknown
4135,Uncle Tyrone,uncle tyrone,unknown
4136,Ryan O'Neal,ryan oneal,unknown
4137,Ali McGraw,ali mcgraw,unknown
4138,Miami Passengers,miami passengers,unknown
4139,Fit Man,fit man,unknown
4140,10 Years Younger Homer,10 years younger homer,unknown
4141,10 Years Younger Marge,10 years younger marge,unknown
4142,Female Gate Announcer,female gate announcer,unknown
4143,1st Class Stewardess,1st class stewardess,unknown
4144,Hotel Operator,hotel operator,unknown
4145,Young Wife,young wife,unknown
4146,Young Husband,young husband,unknown
4147,Animal Character,animal character,unknown
4148,Widow #1,widow 1,unknown
4149,Widow #2,widow 2,unknown
4150,Widows,widows,unknown
4151,Attractive Widow,attractive widow,unknown
4152,Raoul,raoul,unknown
4153,American Skipper,american skipper,unknown
4154,Canadian Skipper,canadian skipper,unknown
4155,AMERICAN/CANADIAN SKIPPERS,americancanadian skippers,unknown
4156,Contestant #1,contestant 1,unknown
4157,Contestant #2,contestant 2,unknown
4158,Farmer Billy,farmer billy,unknown
4159,Pig Owner,pig owner,unknown
4160,Salad,salad,unknown
4161,Nichelle Nichols,nichelle nichols,unknown
4162,Pie #1,pie 1,unknown
4163,Pie #2,pie 2,unknown
4086,Simon,simon,m
4167,Girl Scout,girl scout,unknown
4168,Dalai Lama,dalai lama,unknown
4170,10-Year-Old Lenny,10-year-old lenny,unknown
4171,10-Year-Old Carl,10-year-old carl,unknown
4172,T.J.,tj,unknown
4173,Ms. Killebrew,ms killebrew,unknown
4174,TEN-YEAR-OLD MARGE,ten-year-old marge,unknown
4175,Young Helen,young helen,unknown
4176,Homer's Mind,homers mind,unknown
4177,Marge's Mind,marges mind,unknown
4178,Guard On Walkie-talkie,guard on walkie-talkie,unknown
4179,Junkies,junkies,unknown
4180,Barney's Voice,barneys voice,unknown
4181,Managing Editor,managing editor,unknown
4182,Eager Young Reporter,eager young reporter,unknown
4183,GOLF-COURSE EMPLOYEE,golf-course employee,unknown
4184,Other Golfers,other golfers,unknown
4186,Elderly Southern Senator,elderly southern senator,unknown
4187,Other Senators,other senators,unknown
4188,Aide #1,aide 1,unknown
4189,Aide #2,aide 2,unknown
4190,Swat Team Leader,swat team leader,unknown
4191,Detainee #1,detainee 1,unknown
4192,Detainee #3,detainee 3,unknown
4193,U.S. Constitution,us constitution,unknown
4194,Bill O' Rights,bill o rights,unknown
4195,Old Coot,old coot,unknown
4196,Young Guard,young guard,unknown
4197,Immigration Officer,immigration officer,unknown
4198,Girlfriend,girlfriend,unknown
4199,Cartoon Eagle,cartoon eagle,unknown
4200,NVA SGT.,nva sgt,unknown
4201,Alien Boss,alien boss,unknown
4202,Harlot,harlot,unknown
4205,Dr. Bartley,dr bartley,unknown
4206,Cockney Woman,cockney woman,unknown
4207,Peter Pan,peter pan,unknown
4208,Purveyor,purveyor,unknown
4209,Stool,stool,unknown
4210,Mao,mao,unknown
4211,Ebenezer Burns,ebenezer burns,unknown
4212,Addicts,addicts,unknown
4213,Lord Mayor Quimby,lord mayor quimby,unknown
4214,Pleasant Female Voice,pleasant female voice,unknown
4215,Blackula,blackula,unknown
4216,2nd Homer,2nd homer,unknown
4217,Potluckers,potluckers,unknown
4218,Marge's Face,marges face,unknown
4219,Billy Bullion Cube,billy bullion cube,unknown
4220,STUART,stuart,unknown
4221,James Caan,james caan,unknown
4222,Head Judge,head judge,unknown
4223,Twinkle the Kidd,twinkle the kidd,unknown
4224,PRINGLES-TYPE MAN,pringles-type man,unknown
4225,Koobler Dwarf,koobler dwarf,unknown
4226,Food Icons,food icons,unknown
4227,Eight-year-old Girl,eight-year-old girl,unknown
4228,Eight-year-old Girl's Friend,eight-year-old girls friend,unknown
4229,Male Clerk,male clerk,unknown
4230,Reflection,reflection,unknown
4231,Mr. Muntz,mr muntz,unknown
4232,News Crew Member #1,news crew member 1,unknown
4233,News Crew Member #2,news crew member 2,unknown
4235,Bob Dylan,bob dylan,unknown
4236,Teenage Moe,teenage moe,unknown
4237,Lisa's Reflection,lisas reflection,unknown
4238,Hard-bitten Man,hard-bitten man,unknown
4239,Conf. Delegate,conf delegate,unknown
4240,Man Caught In Lava,man caught in lava,unknown
4241,SPONGE BOB,sponge bob,unknown
4242,Sgt. Activity,sgt activity,unknown
4243,Lt. Adventure,lt adventure,unknown
4244,Exhibitor #1,exhibitor 1,unknown
4245,Exhibitor #3,exhibitor 3,unknown
4246,Retailers,retailers,unknown
4248,Chum,chum,unknown
4249,Homer's Muzzle,homers muzzle,unknown
4250,Employment Counselor,employment counselor,unknown
4251,Border Agent,border agent,unknown
4252,Canadians,canadians,unknown
4253,Pharmacist,pharmacist,unknown
4254,U.S. Border Guard,us border guard,unknown
4255,2nd U.S. Border Guard,2nd us border guard,unknown
4256,Los Jacquitos Leader,los jacquitos leader,unknown
4257,Mountie,mountie,unknown
4258,Canadian Official #1,canadian official 1,unknown
4259,Canadian Official #2,canadian official 2,unknown
4260,Server #1,server 1,unknown
4261,Server #2,server 2,unknown
4262,Health Inspector,health inspector,unknown
4263,New Health Inspector,new health inspector,unknown
4264,Loan Officer,loan officer,unknown
4265,Drunks,drunks,unknown
4266,Three Of Diamonds,three of diamonds,unknown
4267,Five Of Diamonds,five of diamonds,unknown
4268,Jack Of Clubs,jack of clubs,unknown
4269,Eight Of Clubs,eight of clubs,unknown
4204,Eliza,eliza,f
4169,10-Year-Old Homer,10-year-old homer,m
4185,Nash Castor,nash castor,m
4203,Inspector Wiggum,inspector wiggum,m
4247,Goose Gladwell,goose gladwell,m
4270,Jack Of Diamonds,jack of diamonds,unknown
4271,SQUEAKY-VOICED TEEN ATTENDANT,squeaky-voiced teen attendant,unknown
4272,Toddler,toddler,unknown
4273,MOE-BIRD,moe-bird,unknown
4274,Moe's Thoughts,moes thoughts,unknown
4275,France,france,unknown
4276,Japan,japan,unknown
4277,Botswana,botswana,unknown
4278,Antarctica,antarctica,unknown
4279,Italian Tour Guide,italian tour guide,unknown
4280,Italian Plumber,italian plumber,unknown
4281,AFRICAN-AMERICAN MAN,african-american man,unknown
4282,Deion Overstreet,deion overstreet,unknown
4283,Grandson,grandson,unknown
4284,Grandfather,grandfather,unknown
4285,Timmy,timmy,unknown
4286,LeBron James,lebron james,unknown
4287,Michelle Kwan,michelle kwan,unknown
4288,Yao Ming,yao ming,unknown
4289,Mr. Burns Logo,mr burns logo,unknown
4290,Captain McCallister's Head,captain mccallisters head,unknown
4291,Espn-style Anchorman #1,espn-style anchorman 1,unknown
4292,Espn-style Anchorman #2,espn-style anchorman 2,unknown
4293,Warren Sapp,warren sapp,unknown
4294,Tom Brady,tom brady,unknown
4295,Huge Man #1,huge man 1,unknown
4296,Commissioner,commissioner,unknown
4297,Texas Owner,texas owner,unknown
4298,Nfl Film-type Announcer,nfl film-type announcer,unknown
4299,Different Man,different man,unknown
4300,Super Bowl Crowd,super bowl crowd,unknown
4301,Game Show Audience,game show audience,unknown
4302,Anchorman,anchorman,unknown
4303,Alcatraaaz,alcatraaaz,unknown
4304,Woman In Crowd,woman in crowd,unknown
4305,50 Cent,50 cent,unknown
4306,FAMILIAR VOICE,familiar voice,unknown
4307,Deputy,deputy,unknown
4308,Bart on Tape,bart on tape,unknown
4309,Tailor,tailor,unknown
4310,Needy Woman,needy woman,unknown
4311,Posse,posse,unknown
4312,HOWELL HUSER,howell huser,unknown
4313,Kitchen Wizard,kitchen wizard,unknown
4314,Calypso Singer,calypso singer,unknown
4315,Calypso Chorus,calypso chorus,unknown
4316,Veronica,veronica,unknown
4317,Homers,homers,unknown
4318,Leslie,leslie,unknown
4319,Ranger Johnson,ranger johnson,unknown
4320,Store Manager,store manager,unknown
4321,Backpack,backpack,unknown
4322,Gary Busey,gary busey,unknown
4323,Dutchwoman,dutchwoman,unknown
4324,Frenchman,frenchman,unknown
4325,SIX-YEAR-OLD-BART,six-year-old-bart,unknown
4326,4-Year-Old Lisa,4-year-old lisa,unknown
4327,Robert Wagner,robert wagner,unknown
4328,Active Woman,active woman,unknown
4329,Mr. Zhao,mr zhao,unknown
4330,Chinese Dragon,chinese dragon,unknown
4331,Red Dragon,red dragon,unknown
4332,Chinese Pilot,chinese pilot,unknown
4333,Chinese Co-pilot,chinese co-pilot,unknown
4334,Functionary,functionary,unknown
4336,Barbarian,barbarian,unknown
4337,2nd Barbarian,2nd barbarian,unknown
4338,Chinese Uncle Ben,chinese uncle ben,unknown
4339,Chinese Willy,chinese willy,unknown
4340,Chinese Announcer,chinese announcer,unknown
4341,Disgruntled Audience Member,disgruntled audience member,unknown
4342,Disgruntled Audience Member #2,disgruntled audience member 2,unknown
4343,Disgruntled Audience Member #3,disgruntled audience member 3,unknown
4344,Chinese Acrobats,chinese acrobats,unknown
4345,Ling,ling,unknown
4346,Chinese Man,chinese man,unknown
4347,Chinese Guard #1,chinese guard 1,unknown
4348,Chinese Guard #2,chinese guard 2,unknown
4349,David Silverman,david silverman,unknown
4350,Muscular Homer,muscular homer,unknown
4351,Brenda,brenda,unknown
4352,Roger,roger,unknown
4353,Fashionable Lady,fashionable lady,unknown
4354,Andrew Jackson,andrew jackson,unknown
4355,New England Rv-er,new england rv-er,unknown
4356,Martha,martha,unknown
4357,Southern Rv-er,southern rv-er,unknown
4358,Jesus,jesus,unknown
4359,Rv-ers,rv-ers,unknown
4360,Square Dance Caller,square dance caller,unknown
4361,Suv Families,suv families,unknown
4362,Turkish Captain,turkish captain,unknown
4363,Turkish Crewman,turkish crewman,unknown
4364,Male Tenor,male tenor,unknown
4365,Springfield Billy,springfield billy,unknown
4366,Female Theatergoer,female theatergoer,unknown
4367,Snobby Older Male Theatergoer,snobby older male theatergoer,unknown
4368,Snobby Theatergoers,snobby theatergoers,unknown
4369,Basketball Player,basketball player,unknown
4370,Oboist,oboist,unknown
4371,Frank Gehry,frank gehry,unknown
5087,ALEPPO,aleppo,unknown
4372,Shelbyvillians,shelbyvillians,unknown
4373,Officer Krackney,officer krackney,unknown
4376,Jenda,jenda,unknown
4378,Teenage Nelson,teenage nelson,unknown
4379,Sherri's Belly,sherris belly,unknown
4380,Terri's Belly,terris belly,unknown
4381,Assistant Principal Kearney,assistant principal kearney,unknown
4382,Teenage Ralph,teenage ralph,unknown
4383,Angry Rainbows,angry rainbows,unknown
4384,Teenage Martin,teenage martin,unknown
4385,Robo-Wiggum,robo-wiggum,unknown
4387,MOE-CLONE,moe-clone,unknown
4388,Uni-clams,uni-clams,unknown
4389,Sad Uni-clam,sad uni-clam,unknown
4390,Spider Moe,spider moe,unknown
4391,Graduates,graduates,unknown
4392,Teenage Sherri,teenage sherri,unknown
4393,50-ish Lisa,50-ish lisa,unknown
4394,50-ish Milhouse,50-ish milhouse,unknown
4395,VICE-PRESIDENT CLETUS,vice-president cletus,unknown
4396,Knockers Waitress,knockers waitress,unknown
4397,President Homer,president homer,unknown
4398,Record,record,unknown
4399,Brooklyn Private,brooklyn private,unknown
4400,Sergeant Skinner,sergeant skinner,unknown
4401,Stapled Soldier,stapled soldier,unknown
4402,Army Men,army men,unknown
4403,Vending Machine,vending machine,unknown
4404,Vending Machine #2,vending machine 2,unknown
4406,German Backpacker,german backpacker,unknown
4407,Female German Backpacker,female german backpacker,unknown
4408,German Student,german student,unknown
4409,Sadistic German Backpacker,sadistic german backpacker,unknown
4410,Clarissa Wellington,clarissa wellington,unknown
4411,Cameron Winklevoss,cameron winklevoss,unknown
4412,TEENAGE P.A.,teenage pa,unknown
4413,Bored Voice,bored voice,unknown
4414,10-year-old-girl,10-year-old-girl,unknown
4415,Photography Club,photography club,unknown
